ABI_SFA_SAPID__c,Name,ABI_DTT_AddressFirstLine__c,ABI_SFA_City__c,ABI_SFA_Address__c,ShippingLatitude,ShippingLongitude
29406944,BRASSERIE ANDRE,RUE DE BETHUNE 71,LILLE,RUE DE BETHUNE 71 / 59000 LILLE / FR,"50,63325","3,06294"
29406945,LA HOUZARDE,RUE JULES GUESDE 259,WATTRELOS,RUE JULES GUESDE 259 / 59150 WATTRELOS / FR,"50,70133","3,21557"
29406946,CAFE DU VERT FEUILLAGE,RUE DELATTRE DE TASSIGNY 1,VILLENEUVE D'ASCQ,RUE DELATTRE DE TASSIGNY 1 / 59650 VILLENEUVE D&#39;ASCQ / FR,"50,63248","3,15307"
29406947,BAR CLUB NATIONAL DE TIR,RUE DE L YSER 199,TOURCOING,RUE DE L YSER 199 / 59200 TOURCOING / FR,"50,7258","3,15967"
29406948,AU BON ACCUEIL,RUE FAIDHERBE 259,WATTRELOS,RUE FAIDHERBE 259 / 59160 WATTRELOS / FR,"50,69778149","3,204581567"
29406950,DECATHLON,PL DU GAL DE GAULLE 9,LILLE,PL DU GAL DE GAULLE 9 / 59800 LILLE / FR,"50,63653","3,0632"
29406951,LE CAPORAL,RUE DE LA PIERRE TROUEE 15,ETAPLES,RUE DE LA PIERRE TROUEE 15 / 62630 ETAPLES / FR,"50,51981","1,64063"
29406952,LE BISTROT DE LA COLLEGIALE,BD JOSEPH HENTGES 7,SECLIN,BD JOSEPH HENTGES 7 / 59113 SECLIN / FR,"50,55067","3,02999"
29406953,CAFE DU CENTRE,GRAND RUE 10,LA COMTE,GRAND RUE 10 / 62150 LA COMTE / FR,"50,426","2,49919"
29406954,BAR DE LA TOUR,RUE VICTOR HUGO 43,PONT-À-MOUSSON,RUE VICTOR HUGO 43 / 54700 PONT-À-MOUSSON / FR,"48,90573","6,0599"
29406956,LE CELTIC,RUE PIERRE MOTTE 11,ROUBAIX,RUE PIERRE MOTTE 11 / 59100 ROUBAIX / FR,"50,69136","3,17346"
29406957,LA LUNA,PL DE LA GARE 26,LA MADELEINE,PL DE LA GARE 26 / 59110 LA MADELEINE / FR,"50,66034","3,07294"
29406958,CAFE DU NOUVEAU PONT,PLACE CHAPTAL 21,ROUBAIX,PLACE CHAPTAL 21 / 59100 ROUBAIX / FR,"50,69136","3,17346"
29406959,LE LION DES FLANDRES,PL ABBE BONPAIN (ET 13) 11,HALLUIN,PL ABBE BONPAIN (ET 13) 11 / 59250 HALLUIN / FR,"50,78241586","3,12824645"
29406960,AU NINAS,RUE DE TOURCOING 206,NEUVILLE-EN-FERRAIN,RUE DE TOURCOING 206 / 59960 NEUVILLE-EN-FERRAIN / FR,"50,7528","3,15914"
29406961,LE DIPLOMATE,RUE DE LA CLOCHE 31,TOURCOING,RUE DE LA CLOCHE 31 / 59200 TOURCOING / FR,"50,72252","3,16243"
29406962,LE GALLODROME,RUE EMILE ZOLA 1,NEUVILLE EN FERRAIN,RUE EMILE ZOLA 1 / 59960 NEUVILLE EN FERRAIN / FR,"50,7528","3,15914"
29406963,LA PORTE DE GAND,RUE DE GAND 74,LILLE,RUE DE GAND 74 / 59800 LILLE / FR,"50,64326","3,06758"
29406964,BLACK AND WHITE,RUE D'IÉNA 2,TOURCOING,RUE D&#39;IÉNA 2 / 59200 TOURCOING / FR,"50,7258","3,15967"
29406965,CAFE DU STADE,RUE DE LILLE 201,HALLUIN,RUE DE LILLE 201 / 59250 HALLUIN / FR,"50,77472","3,12652"
29406966,CHEZ TERESA,RUE E.BASLY 61,WINGLES,RUE E.BASLY 61 / 62410 WINGLES / FR,"50,49527","2,85787"
29406969,LE MÉDITERRANÉE,RUE JEAN JAURES 6,BILLY MONTIGNY,RUE JEAN JAURES 6 / 62420 BILLY MONTIGNY / FR,"50,4176","2,91236"
29406970,LE SELECT,RUE JEAN-BAPTISTE DEFERNEZ 112,LIEVIN,RUE JEAN-BAPTISTE DEFERNEZ 112 / 62800 LIEVIN / FR,"50,42428","2,77284"
29406971,LE NEMROD,RUE DE LA MAIRIE 12,ROUVROY,RUE DE LA MAIRIE 12 / 62320 ROUVROY / FR,"50,40333","2,91427"
29406972,CAFE MODERNE,RUE FRANCOIS RINGOT 18,SAINT OMER,RUE FRANCOIS RINGOT 18 / 62500 SAINT OMER / FR,"48,92564","-0,45237"
29406973,CAFE DE L'ABATTOIR,RUE DE THÉROUANNE 57,SAINT-OMER,RUE DE THÉROUANNE 57 / 62500 SAINT-OMER / FR,"48,92564","-0,45237"
29406975,LA TAVERNE DE DUCHENOT,PL PIERRE BONHOMME 3,ST OMER,PL PIERRE BONHOMME 3 / 62500 ST OMER / FR,"42,7919","13,78763"
29406978,LE ROYAL,RUE D'ARRAS 73,SAINT OMER,RUE D&#39;ARRAS 73 / 62500 SAINT OMER / FR,"48,92564","-0,45237"
29406979,LE HAUT PONT,QUAI DU HAUT PONT 81,SAINT OMER,QUAI DU HAUT PONT 81 / 62500 SAINT OMER / FR,"48,92564","-0,45237"
29406980,LE ST QUENTIN,ROUTE DE WISQUES 10,LONGUENESSE,ROUTE DE WISQUES 10 / 62219 LONGUENESSE / FR,"50,73674","2,23552"
29406982,LE NARVAL,RUE DE LA COMMUNE DE PARIS 16,SAINT OMER,RUE DE LA COMMUNE DE PARIS 16 / 62500 SAINT OMER / FR,"48,92564","-0,45237"
29406984,CAFE TABAC JOURNAUX,RUE DU MOULIN FAGOT 3,TOURCOING,RUE DU MOULIN FAGOT 3 / 59200 TOURCOING / FR,"50,7258","3,15967"
29406985,O JACK,RUE MARTHE NOLLET 5,HALLUIN,RUE MARTHE NOLLET 5 / 59250 HALLUIN / FR,"50,78256","3,1253"
29406986,LE ICI,RUE INKERMANN 10,LILLE,RUE INKERMANN 10 / 59000 LILLE / FR,"50,63085","3,06012"
29406987,A  L AVENTURE,RUE JULES GUESDE 4,LILLE,RUE JULES GUESDE 4 / 59000 LILLE / FR,"50,62534947","3,049669981"
29406989,LE CAFE DES TOURS,AVENUE JULES BRAME 17,ROUBAIX,AVENUE JULES BRAME 17 / 59100 ROUBAIX / FR,"50,69136","3,17346"
29406990,CAFE DU STADE,RUE DE ROUBAIX 10,LINSELLES,RUE DE ROUBAIX 10 / 59126 LINSELLES / FR,"50,73813","3,0809"
29406991,LA CROISADE,CHEM LOISEL 1057,HALLUIN,CHEM LOISEL 1057 / 59250 HALLUIN / FR,"50,76459","3,15609"
29406993,AU DISQUE BLEU,RUE D'ARRAS 177,DROCOURT,RUE D&#39;ARRAS 177 / 62320 DROCOURT / FR,"49,05201","1,76799"
29406995,LE RALLYE,RUE RENE LANNOY 26,LENS,RUE RENE LANNOY 26 / 62300 LENS / FR,"50,43065","2,83346"
29406999,AU TOUT VA BIEN,RUE RENE LANOY 55,LENS,RUE RENE LANOY 55 / 62300 LENS / FR,"50,47311","2,86689"
29407000,LE COQUELICOT,ROUTE DE LILLE 268,LENS,ROUTE DE LILLE 268 / 62300 LENS / FR,"50,43605","2,84012"
29407001,CAFE DES ARCHERS,PLACE ANDRE AUDINOT 24,PERONNE,PLACE ANDRE AUDINOT 24 / 80200 PERONNE / FR,"49,92823","2,92922"
29407002,LE TEMPS DE...,PL JACQUES BECQ 36,ABBEVILLE,PL JACQUES BECQ 36 / 80100 ABBEVILLE / FR,"50,10431","1,83335"
29407003,LE TIP TOP,BD DE LA REPUBLIQUE 131,ABBEVILLE,BD DE LA REPUBLIQUE 131 / 80100 ABBEVILLE / FR,"34,17817","-82,37901"
29407004,LA SOURCE,AV DES SOURCES (& 106) 104,FORGES LES EAUX,AV DES SOURCES (&amp; 106) 104 / 76440 FORGES LES EAUX / FR,"49,62871","1,53728"
29407005,LE LION D'OR,PL DE LA MAIRIE,ARGUEIL,PL DE LA MAIRIE / 76780 ARGUEIL / FR,"49,54594","1,52513"
29407006,LA DRUCATIERE,RUE BRUTELETTE 31,DRUCAT,RUE BRUTELETTE 31 / 80132 DRUCAT / FR,"50,14152","1,87137"
29407008,LE RELAIS DES ETANGS,GRAND RUE 84,MAREUIL CAUBERT,GRAND RUE 84 / 80132 MAREUIL CAUBERT / FR,"50,06912","1,82985"
29407009,CAFE DU COMMERCE,RUE DU MARECHAL LECLERC 4,FORGES LES EAUX,RUE DU MARECHAL LECLERC 4 / 76440 FORGES LES EAUX / FR,"49,62871","1,53728"
29407010,LA CIVETTE,66 RUE ST VULFRAN,ABBEVILLE,66 RUE ST VULFRAN / 80100 ABBEVILLE / FR,"50,10449","1,8292"
29407012,LE PETIT FORGES,RUE MAL LECLERC 45,FORGES LES EAUX,RUE MAL LECLERC 45 / 76440 FORGES LES EAUX / FR,"49,62871","1,53728"
29407013,BAR-BRASSERIE DE DIEPPE,PL BREVIERE 3,FORGES LES EAUX,PL BREVIERE 3 / 76440 FORGES LES EAUX / FR,"49,62871","1,53728"
29407014,LE DUKE'S,PL DU MOULIN DU ROY ET 23 19,ABBEVILLE,PL DU MOULIN DU ROY ET 23 19 / 80100 ABBEVILLE / FR,"34,17817","-82,37901"
29407015,LE GALLIA,AV DU GENERAL 71,ABBEVILLE,AV DU GENERAL 71 / 80100 ABBEVILLE / FR,"50,10972","1,82807"
29407017,LE CRYSTAL,PLACE DU PILORI 19,ABBEVILLE,PLACE DU PILORI 19 / 80100 ABBEVILLE / FR,"34,17817","-82,37901"
29407019,CAFE ST GILLES,RTE DE PARIS 76,ABBEVILLE,RTE DE PARIS 76 / 80100 ABBEVILLE / FR,"34,17817","-82,37901"
29407020,LA PLACE DES AMIS,RUE DU DOCTEUR SCHAFFNER 1,ANNOEULLIN,RUE DU DOCTEUR SCHAFFNER 1 / 59112 ANNOEULLIN / FR,"50,53037","2,93591"
29407023,LE  COLBERT,RUE GAY LUSSAC 10,ROUBAIX,RUE GAY LUSSAC 10 / 59100 ROUBAIX / FR,"50,69136","3,17346"
29407025,LE CONCEPT,RUE D'YPRES 29,BAILLEUL,RUE D&#39;YPRES 29 / 59270 BAILLEUL / FR,"49,80581","1,4207"
29407026,CAFE DE L'HOTEL DE VILLE,RUE DE ROSAMEL 2,ETAPLES,RUE DE ROSAMEL 2 / 62630 ETAPLES / FR,"50,51429","1,63851"
29407027,CAFE DE L'EGLISE,RUE DE L'EGLISE 14,CAMIERS,RUE DE L&#39;EGLISE 14 / 62176 CAMIERS / FR,"50,56427","1,61231"
29407028,LE TROQUET,RUE DE ROSAMEL 37,ETAPLES,RUE DE ROSAMEL 37 / 62630 ETAPLES / FR,"50,51497","1,63635"
29407029,CAFE DE LA MAIRIE,GRAND RUE 109,CAMIERS,GRAND RUE 109 / 62176 CAMIERS / FR,"50,56427","1,61231"
29407030,CAFE DE LA DIGUE,AV DE LA DIGUE 724,STELLA PLAGE,AV DE LA DIGUE 724 / 62780 STELLA PLAGE / FR,"50,47936","1,62178"
29407032,LA CLAIRE FONTAINE,RUE DE LA CARRIERE 1,FONTAINE SUR SOMME,RUE DE LA CARRIERE 1 / 80510 FONTAINE SUR SOMME / FR,"50,02505","1,94096"
29407034,TABAC DE L'EGLISE,PL DE L'EGLISE,CAMPEAUX,PL DE L&#39;EGLISE / 60220 CAMPEAUX / FR,"49,61463","1,75527"
29407035,CAFE DE LA PISCINE,PL DU PONT DES PRES 10,ABBEVILLE,PL DU PONT DES PRES 10 / 80100 ABBEVILLE / FR,"34,17817","-82,37901"
29407043,LA PIE MUETTE,RUE NATIONALE 63 RUE ANDRE BONNI 63,CHANTEPIE,RUE NATIONALE 63 RUE ANDRE BONNI 63 / 35135 CHANTEPIE / FR,"48,08198","-1,60385"
29407044,CAFE DU CENTRE,PL JEAN JAURES 23,HAILLICOURT,PL JEAN JAURES 23 / 62940 HAILLICOURT / FR,"50,47428","2,58258"
29407046,SAPEURS POMPIERS,RTE DE FRETIN ZI,LESQUIN,RTE DE FRETIN ZI / 59810 LESQUIN / FR,"50,58846","3,11153"
29407047,CAMPING MAZET PLAGE,BERRIAS,ST PAUL LEJEUNE,BERRIAS / 07460 ST PAUL LEJEUNE / FR,"44,94441","-93,09327"
29407048,LE MALYLU,ROUTE DE REIMS 78,DIZY LE GROS,ROUTE DE REIMS 78 / 02340 DIZY LE GROS / FR,"49,64839","4,07612"
29407050,LE SICILIA,PLACE DE LA GARE 10,CAMBRAI,PLACE DE LA GARE 10 / 59400 CAMBRAI / FR,"50,1795258","3,229451687"
29407051,L'AUBERGE FLEURIE,COTE DE LA JUSTICE 294,ABBEVILLE,COTE DE LA JUSTICE 294 / 80100 ABBEVILLE / FR,"34,17817","-82,37901"
29407052,LA VOILE,PORT DES MOUETTES,EVIAN LES BAINS,PORT DES MOUETTES / 74500 EVIAN LES BAINS / FR,"46,40207","6,60995"
29407053,LE NORMANDY,AV CHANZY LAVAL 95,LAVAL,AV CHANZY LAVAL 95 / 53000 LAVAL / FR,"48,47849","3,11804"
29407054,LE TERMINUS,RUE DES GOELANDS ROTHENEUF,SAINT MALO,RUE DES GOELANDS ROTHENEUF / 35400 SAINT MALO / FR,"48,6482","-2,0263"
29407055,LE SAINT CLAUDE,RUE DES POLONAIS 8,ABBEVILLE,RUE DES POLONAIS 8 / 80100 ABBEVILLE / FR,"34,17817","-82,37901"
29407056,CAFE TABAC LOTO PMU DES HALLES,PL DE LA HALLE 1,SONGEONS,PL DE LA HALLE 1 / 60380 SONGEONS / FR,"49,5628","1,85241"
29407058,AU BON ACCUEIL,17 RTE NATIONALE,OMIECOURT,17 RTE NATIONALE / 80320 OMIECOURT / FR,"49,80778","2,84626"
29407059,LE CELTIC,RUE NOTRE DAME 9,HAM,RUE NOTRE DAME 9 / 80400 HAM / FR,"49,74871","3,07191"
29407061,CAFE,AU BOURG JUBLAINS,JUBLAINS,AU BOURG JUBLAINS / 53160 JUBLAINS / FR,"48,24551","-0,49847"
29407062,BAR DES SPORTS-TABAC JOURNAUX,RUE DES ANCIENS COMBATTANTS 27,CHATILLON SUR COLMONT,RUE DES ANCIENS COMBATTANTS 27 / 53510 CHATILLON SUR COLMONT / FR,"48,3382","-0,74422"
29407065,LA CALECHE,RUE DE LA DAVIERE 1,MAYENNE,RUE DE LA DAVIERE 1 / 53100 MAYENNE / FR,"48,30732","-0,61474"
29407066,LE CLAPOTIS,CAROUAL,ERQUY,CAROUAL / 22430 ERQUY / FR,"48,62883","-2,46409"
29407067,CAFE TABAC CHEZ FANFY,AU BOURG LE PAS,AMBRIERES LES VALLEES,AU BOURG LE PAS / 53300 AMBRIERES LES VALLEES / FR,"48,40244","-0,6262"
29407068,ABRI DES FLOTS,RUE DU PORT 68,ERQUY,RUE DU PORT 68 / 22430 ERQUY / FR,"48,62883","-2,46409"
29407070,LE CAPRI'S,RTE DE LA GACILLY .,RUFFIAC,RTE DE LA GACILLY . / 56140 RUFFIAC / FR,"47,78124","-2,43618"
29407072,LA PTITE PLACE,110 RUE DES SARRAZINS,LILLE,110 RUE DES SARRAZINS / 59000 LILLE / FR,"50,62439","3,04578"
29407073,LE NATIONAL,RTE NATIONALE 93,STE GENEVIEVE,RTE NATIONALE 93 / 60730 STE GENEVIEVE / FR,"49,74907","-96,52506"
29407074,CAFE RESTAURANT,SAULGOND,BRIGUEUIL,SAULGOND / 16420 BRIGUEUIL / FR,"45,95115","0,86907"
29407075,CAFFE VICTORIA,COUR ALBERT THOMAS 47,LYON,COUR ALBERT THOMAS 47 / 69003 LYON / FR,"45,75498","4,83638"
29407078,AU ST LOUIS,RUE JEAN JAURES 123,HEM,RUE JEAN JAURES 123 / 59510 HEM / FR,"50,66538","3,18634"
29407079,LE CANADA,LE BOURG CAVAN,CAVAN,LE BOURG CAVAN / 22140 CAVAN / FR,"53,99432","-7,3608"
29407080,L'ORANGE BLEUE,RUE DE LA LIBERATION ETEL 13,ETEL,RUE DE LA LIBERATION ETEL 13 / 56410 ETEL / FR,"47,65736","-3,20104"
29407081,LES PIRATES,PL DE LA REPUBLIQUE 68,HENIN BEAUMONT,PL DE LA REPUBLIQUE 68 / 62110 HENIN BEAUMONT / FR,"50,42046","2,94786"
29407082,GUINGUETTE A TARTINE,LA CAMBRONNERIE,CLECY,LA CAMBRONNERIE / 14570 CLECY / FR,"48,90318","-0,49363"
29407083,LE BEAU SITE,AV FOCH 30,CABOURG,AV FOCH 30 / 14390 CABOURG / FR,"49,35027","-0,84852"
29407084,CAFE DES NEGOCIANTS,RUE GENERAL DE GAULLE,LE BOURG D'OISANS,RUE GENERAL DE GAULLE / 38520 LE BOURG D&#39;OISANS / FR,"45,05436259","6,03059856"
29407086,L'AS DE TREFLE,RUE DE L'ÉGALITÉ 1,CAPPELLE-EN-PÉVÈLE,RUE DE L&#39;ÉGALITÉ 1 / 59242 CAPPELLE-EN-PÉVÈLE / FR,"50,50695","3,16959"
29407087,CAFE DES SPORTS,RUE JOSEPH LEROY ET 57 59,LEERS,RUE JOSEPH LEROY ET 57 59 / 59115 LEERS / FR,"50,67979","3,24816"
29407088,LA TERRASSE,RUE DU MOLINEL 85,LILLE,RUE DU MOLINEL 85 / 59000 LILLE / FR,"50,63375","3,06678"
29407089,CAFE FRANCIS,RUE DE MOUSCRON 66,TOURCOING,RUE DE MOUSCRON 66 / 59200 TOURCOING / FR,"50,7258","3,15967"
29407091,LE PANIER FLEURI,AV THIERS 139B,BORDEAUX,AV THIERS 139B / 33100 BORDEAUX / FR,"44,85758","-0,57343"
29407093,LE LIBERTY,RUE STE CATHERINE 5,ABBEVILLE,RUE STE CATHERINE 5 / 80100 ABBEVILLE / FR,"34,17817","-82,37901"
29407094,LE CLOS ROBINSON,RUE ANCIEN PORT 16,MARTIN EGLISE,RUE ANCIEN PORT 16 / 76370 MARTIN EGLISE / FR,"49,9098","1,13182"
29407096,BOULODROME COUVERT,LE PRE DE FOIRE,AIGUEBELLE,LE PRE DE FOIRE / 73220 AIGUEBELLE / FR,"43,86323","3,98379"
29407097,AU BON COIN,CHEF-LIEU RANDENS,AIGUEBELLE,CHEF-LIEU RANDENS / 73220 AIGUEBELLE / FR,"43,86323","3,98379"
29407098,CHEZ PAT,GRANDE RUE 26,CORVOL L'ORGUEILLEUX,GRANDE RUE 26 / 58460 CORVOL L&#39;ORGUEILLEUX / FR,"47,4327","3,36797"
29407099,LE MARIGNY TABAC-JOURNAUX,PL GEORGES CLEMENCEAU 9,MOURMELON LE GRAND,PL GEORGES CLEMENCEAU 9 / 51400 MOURMELON LE GRAND / FR,"49,13281","4,38655"
29407100,RELAIS DU CHAITA,RUE TRAVERSIERE 9,ST GEORGES DE DIDONNE,RUE TRAVERSIERE 9 / 17110 ST GEORGES DE DIDONNE / FR,"-34,952","138,64787"
29407101,"ESTAMINET ""LA BELLE VUE""",. ROUTE DE BERGUE,WORMHOUT,. ROUTE DE BERGUE / 59470 WORMHOUT / FR,"50,90119669","2,457651376"
29407102,RESTAURANT LES JARDINS DU FORT,AV PIERRE BROSSOLETTE 141,BRON,AV PIERRE BROSSOLETTE 141 / 69500 BRON / FR,"47,19432","-0,1182"
29407103,LE CENTRAL,YDES CENTRE,YDES,YDES CENTRE / 15210 YDES / FR,"45,34329","2,44997"
29407104,CAFE DE LA POSTE,PL DE LA POSTE,NEUVIC,PL DE LA POSTE / 19160 NEUVIC / FR,"45,0892","0,46638"
29407105,CAFE TABAC,LE BOURG,MOUSSAGES,LE BOURG / 15380 MOUSSAGES / FR,"45,23776","2,47136"
29407106,BAR DES RIVAUX,.,EGLISENEUVE D'ENTRAIGUES,. / 63850 EGLISENEUVE D&#39;ENTRAIGUES / FR,"45,40789","2,8283"
29407109,LA BARONNIE,BD BIGO DANEL 1,LILLE,BD BIGO DANEL 1 / 59000 LILLE / FR,"50,62761","3,042"
29407110,AU REPOS DE LA MONTAGNE,RUE DE BOUSBECQUE 79,LINSELLES,RUE DE BOUSBECQUE 79 / 59126 LINSELLES / FR,"50,73854","3,07831"
29407114,CAFE DES SPORTS,RUE PASTEUR 42,FRETIN,RUE PASTEUR 42 / 59273 FRETIN / FR,"50,55772","3,13302"
29407115,LE PIREE-LES AUBAINES,RUE DE L'ALMA 87,ROUBAIX,RUE DE L&#39;ALMA 87 / 59100 ROUBAIX / FR,"50,69136","3,17346"
29407116,LE DOULIEU,RUE GAMBETTA 17,FACHES THUMESNIL,RUE GAMBETTA 17 / 59155 FACHES THUMESNIL / FR,"50,60906","3,06425"
29407117,LE BELVEDERE,RUE DE CONDE 17,LILLE,RUE DE CONDE 17 / 59000 LILLE / FR,"50,61944","3,06269"
29407118,LE PRE VERT,RUE WINSTON CHURCHILL 34,LILLE,RUE WINSTON CHURCHILL 34 / 59160 LILLE / FR,"50,63388","3,01604"
29407119,AIR CLASSIC CLUB,AERODROME LILLE MARCQ,BONDUES,AERODROME LILLE MARCQ / 59910 BONDUES / FR,"50,70397","3,09256"
29407120,LE LONGCHAMP,RUE DU GAL LECLERC 118,LYS LEZ LANNOY,RUE DU GAL LECLERC 118 / 59390 LYS LEZ LANNOY / FR,"50,67236","3,21708"
29407121,AU ROYAL,RUE GENERAL DE GAULLE 75,PHALEMPIN,RUE GENERAL DE GAULLE 75 / 59133 PHALEMPIN / FR,"50,51347","3,02241"
29407122,LE POINT CENTRAL,B PL DES PATINIERS 1,LILLE,B PL DES PATINIERS 1 / 59000 LILLE / FR,"50,63944","3,06474"
29407123,LA BELLA VITA,RUE SADI CARNOT 51,SECLIN,RUE SADI CARNOT 51 / 59113 SECLIN / FR,"50,54661","3,03499"
29407124,BUVETTE DE LA GARE,RUE PIERRE SEMARD 3,SECLIN,RUE PIERRE SEMARD 3 / 59113 SECLIN / FR,"50,54661","3,03499"
29407125,L'AMIRAL,RUE AMIRAL COURBET 89,CROIX,RUE AMIRAL COURBET 89 / 59170 CROIX / FR,"50,67381","3,15526"
29407126,LE CHAUDENAY,.,CHAUDENAY,. / 71150 CHAUDENAY / FR,"47,82447","5,50028"
29407127,AU FOCH,RUE GAL LECLERC 26,HAUBOURDIN,RUE GAL LECLERC 26 / 59320 HAUBOURDIN / FR,"50,6042","2,9871"
29407128,BAR DE LA PRESQU'ILE,RUE DU GENERAL DE GAULLE 41,ST GILDAS DE RHUYS,RUE DU GENERAL DE GAULLE 41 / 56730 ST GILDAS DE RHUYS / FR,"47,50051","-2,83927"
29407130,AUX GRANDS ARCHERS,RUE DES PHALEMPINS 45,TOURCOING,RUE DES PHALEMPINS 45 / 59200 TOURCOING / FR,"50,7258","3,15967"
29407131,LE ALL IN,RUE DE TURENNE 25,LILLE,RUE DE TURENNE 25 / 59800 LILLE / FR,"50,62857059","3,037466108"
29407133,LA TAVERNE,RUE DE LILLE 313,RONCQ,RUE DE LILLE 313 / 59223 RONCQ / FR,"50,74952","3,11959"
29407134,ASS. CLUB 3EME AGE,RUE HENRI BARBUSSE 7B,RONCQ,RUE HENRI BARBUSSE 7B / 59223 RONCQ / FR,"50,74726","3,11773"
29407135,CERCLE SAINT LOUIS,RUE JEAN JAURES 29,LEERS,RUE JEAN JAURES 29 / 59115 LEERS / FR,"50,67979","3,24816"
29407137,LE BEJAYA,RUE JEANNE MAILLOTTE 10,LILLE,RUE JEANNE MAILLOTTE 10 / 59800 LILLE / FR,"50,63176","3,06299"
29407141,LE LONGCHAMP,RUE MARECHAL LECLERC 55,DENAIN,RUE MARECHAL LECLERC 55 / 59220 DENAIN / FR,"50,33038","3,38978"
29407142,LE GALLIA,RUE MONTGOLFIER 62,ROUBAIX,RUE MONTGOLFIER 62 / 59100 ROUBAIX / FR,"50,69136","3,17346"
29407144,LE GREEN CORNER,RUE ESTIENNES D'ORVES 35,BERCK SUR MER,RUE ESTIENNES D&#39;ORVES 35 / 62600 BERCK SUR MER / FR,"50,40687","1,56558"
29407145,HOTEL LE BRISTOL-ASCOT BAR,RUE JEAN MONNET 17,LE TOUQUET,RUE JEAN MONNET 17 / 62520 LE TOUQUET / FR,"50,52071","1,58214"
29407146,L'ESTAMINEUR,RUE DE LA DIVISION LECLERC 48,BERCK SUR MER,RUE DE LA DIVISION LECLERC 48 / 62600 BERCK SUR MER / FR,"50,4054","1,56249"
29407147,LE VINCENNES,PL HERMAN 1,ANNEZIN LES BETHUNE,PL HERMAN 1 / 62232 ANNEZIN LES BETHUNE / FR,"50,54017","2,6198"
29407149,LE ROXY,RUE DE SAILLY 55,NOEUX LES MINES,RUE DE SAILLY 55 / 62290 NOEUX LES MINES / FR,"50,48073","2,66055"
29407150,LE RAPH U,PETITE PLACE 67,VIOLAINES,PETITE PLACE 67 / 62138 VIOLAINES / FR,"50,54602","2,78592"
29407151,CAFE CHEZ LUCETTE,ROUTE DE LENS 200,DOUVRIN,ROUTE DE LENS 200 / 62138 DOUVRIN / FR,"50,50874","2,80795"
29407152,LE BRAZZA,RUE GABRIEL PERI 18,SALOME,RUE GABRIEL PERI 18 / 59496 SALOME / FR,"50,53521","2,84126"
29407153,CAFE DES VOYAGEURS,RUE JULES GUESDE 2,PROVIN,RUE JULES GUESDE 2 / 59185 PROVIN / FR,"50,51105","2,90574"
29407155,SAPEURS POMPIERS,RUE DE LILLE 69,LA BASSEE,RUE DE LILLE 69 / 59480 LA BASSEE / FR,"50,54003","2,80948"
29407156,LE BAR OH,RTE D ESTAIRES 50,LA BASSEE,RTE D ESTAIRES 50 / 59480 LA BASSEE / FR,"50,53582","2,80181"
29407157,CAFE,RUE SAINT-ACQUART 7,BASSÉE,RUE SAINT-ACQUART 7 / 59480 BASSÉE / FR,"50,52983","2,80351"
29407158,JULES VERNE,QUAI COURBET 30,LE CROTOY,QUAI COURBET 30 / 80550 LE CROTOY / FR,"50,21481","1,62856"
29407159,LA COLONNE DE BRONZE,.,ST VALERY SUR SOMME,. / 80230 ST VALERY SUR SOMME / FR,"52,57903","-102,97592"
29407160,AUX 3 JEANS,DIGUE JULES NOIRET,LE CROTOY,DIGUE JULES NOIRET / 80550 LE CROTOY / FR,"50,2156","1,62534"
29407161,LE ROULIS,BD DE L'IMPERATRICE 40,ETAPLES,BD DE L&#39;IMPERATRICE 40 / 62630 ETAPLES / FR,"50,51449","1,6356"
29407162,LE CHARLESTON,RUE DU COLLÈGE 85,ROUBAIX,RUE DU COLLÈGE 85 / 59100 ROUBAIX / FR,"50,69136","3,17346"
29407163,LE BEAUREPAIRE,BD BEAUREPAIRE 212,ROUBAIX,BD BEAUREPAIRE 212 / 59100 ROUBAIX / FR,"50,69136","3,17346"
29407164,PASSE SIMPLE,RUE DU TILLEUL 4,WATTRELOS,RUE DU TILLEUL 4 / 59150 WATTRELOS / FR,"50,7152","3,17962"
29407165,O RENDEZ VOUS,RUE EDOUARD AGACHE 8,PERENCHIES,RUE EDOUARD AGACHE 8 / 59840 PERENCHIES / FR,"50,66728","2,97229"
29407166,LE RALLYE,RUE DE LA PREVOTE 18,PERENCHIES,RUE DE LA PREVOTE 18 / 59840 PERENCHIES / FR,"50,66914","2,97245"
29407167,LE WEZ,RTE NATIONALE WEZ MACQUART 2091,LA CHAPELLE D'ARMENTIERES,RTE NATIONALE WEZ MACQUART 2091 / 59930 LA CHAPELLE D&#39;ARMENTIERES / FR,"50,66581","2,89549"
29407168,LA RENAISSANCE,RUE DE LA PRÉVOTÉ 193,PÉRENCHIES,RUE DE LA PRÉVOTÉ 193 / 59840 PÉRENCHIES / FR,"50,67002","2,96879"
29407169,AU SPORTING,RUE EDOUARD AGACHE 50,PÉRENCHIES,RUE EDOUARD AGACHE 50 / 59840 PÉRENCHIES / FR,"50,67002","2,96879"
29407171,A LA TAVERNE DE LA DOUANE BELGE,FRONTIERE BELGE BIZET BELGE,ARMENTIERES BIZET,FRONTIERE BELGE BIZET BELGE / 59280 ARMENTIERES BIZET / FR,"49,44959","1,90174"
29407172,LE FAUBOURG,RUE DU FG DE ROUBAIX 88,LILLE,RUE DU FG DE ROUBAIX 88 / 59000 LILLE / FR,"50,64056","3,08167"
