ABI_SFA_SAPID__c,Name,ABI_DTT_AddressFirstLine__c,ABI_SFA_City__c,ABI_SFA_Address__c,ShippingLatitude,ShippingLongitude
40083235,LE MEC ZONE,RUE TURGOT 27,PARIS,RUE TURGOT 27 / 75009 PARIS / FR,"48,8812","2,34484"
40083236,MAVROMMATIS BOULOGNE,MONOPRIX  5 RUE TONY GARNIER,BOULOGNE-BILLANCOURT,MONOPRIX  5 RUE TONY GARNIER / 92100 BOULOGNE-BILLANCOURT / FR,"48,83683","2,23929"
40083237,LE PRISME,PLACE DU 8 MAI 1945,AURILLAC,PLACE DU 8 MAI 1945 / 15000 AURILLAC / FR,"44,92448","2,44159"
40083238,CINMA LES VARITS - HENDAYE,RUE DU THEATRE 10,HENDAYE,RUE DU THEATRE 10 / 64700 HENDAYE / FR,"43,36461","-1,76672"
40083239,LE PALAIS D'ASIE,AVENUE PAUL DOUMER 130,RUEIL-MALMAISON,AVENUE PAUL DOUMER 130 / 92500 RUEIL-MALMAISON / FR,"48,88094","2,18309"
40083240,LE VERRE  PIED,PLACE DE LA REPUBLIQUE 3,LE PALAIS,PLACE DE LA REPUBLIQUE 3 / 56360 LE PALAIS / FR,"45,02863","-0,18322"
40083241,LE DME,RUE COUVERTE 2,PROVINS,RUE COUVERTE 2 / 77160 PROVINS / FR,"48,56301","3,28773"
40083242,BIZTOOFLY,RUE DE FARGUES 1,LYON,RUE DE FARGUES 1 / 69001 LYON / FR,"45,75498","4,83638"
40083243,AU MAGIQUE,RUE DE GERGOVIE 42,PARIS,RUE DE GERGOVIE 42 / 75014 PARIS / FR,"33,66094","-95,55551"
40083244,DIKKENEK,RUE RAMEY 57 59,PARIS,RUE RAMEY 57 59 / 75018 PARIS / FR,"33,66094","-95,55551"
40083245,LA MAHLMUEHLE,ROUTE DE BERGHEIM 1,THANNENKIRCH,ROUTE DE BERGHEIM 1 / 68590 THANNENKIRCH / FR,"48,23317","7,29323"
40083246,HTEL-RESTAURANT LE TRAPPEUR,LIEU-DIT  AUX RASSES,LES MOLUNES,LIEU-DIT  AUX RASSES / 39310 LES MOLUNES / FR,,
40083247,A LA CLEF,RUE PRINCIPALE 15,ROSSFELD,RUE PRINCIPALE 15 / 67230 ROSSFELD / FR,"48,33224","7,61324"
40083248,KARMA MANOIR DES DEUX AMANTS,ROUTE D AMFREVILLE-SOUS-LES-MONTS 40,CONNELLES,ROUTE D AMFREVILLE-SOUS-LES-MONTS 40 / 27430 CONNELLES / FR,"49,25605","1,27045"
40083249,LE RELAIS DES 4 MOULINS,RUE DE BEAUVOIR 388,SALLERTAINE,RUE DE BEAUVOIR 388 / 85300 SALLERTAINE / FR,"46,86574","-1,94986"
40083250,TOUT  CROQUER,RUE DE DOUAI 22,PARIS,RUE DE DOUAI 22 / 75009 PARIS / FR,"48,88212","2,33398"
40083251,LE CENTR'HALLES,RUE DU PRESIDENT WILSON 1,CHOLET,RUE DU PRESIDENT WILSON 1 / 49300 CHOLET / FR,"49,01676","1,53101"
40083252,L'ENTRE-POT,ZA DE BERLAZ 3,RUNAN,ZA DE BERLAZ 3 / 22260 RUNAN / FR,"48,69361","-3,21303"
40083253,LE JOHANE,PLACE PIERRE SEMARD 23,BZIERS,PLACE PIERRE SEMARD 23 / 34500 BZIERS / FR,"43,34746","3,23084"
40083254,LATELIER 28,RUE SAINT-HILAIRE 28,SAINT-MAUR-DES-FOSSS,RUE SAINT-HILAIRE 28 / 94210 SAINT-MAUR-DES-FOSSS / FR,"48,79799","2,5029"
40083255,L'INSTANT PRSENT,ROUTE DE BELLEGARDE 3058,SILLINGY,ROUTE DE BELLEGARDE 3058 / 74330 SILLINGY / FR,"45,94889","6,02796"
40083256,MEGNA BUFFET A VOLONT,RUE DE FONTENAY 49,VINCENNES,RUE DE FONTENAY 49 / 94300 VINCENNES / FR,"38,67727","-87,52863"
40083257,TSUBOMI,RUE GODOT DE MAUROY 28,PARIS,RUE GODOT DE MAUROY 28 / 75009 PARIS / FR,"48,87185","2,32734"
40083258,L'ALTRA,RUE SAINT-MAUR 52,PARIS,RUE SAINT-MAUR 52 / 75011 PARIS / FR,"33,66094","-95,55551"
40083259,BROMANCE PANAME,RUE DU FAUBOURG SAINT-MARTIN 82,PARIS,RUE DU FAUBOURG SAINT-MARTIN 82 / 75010 PARIS / FR,"33,66094","-95,55551"
40083260,BUBBLE TEA,RUE DE BELLEVILLE 15,PARIS,RUE DE BELLEVILLE 15 / 75019 PARIS / FR,"33,66094","-95,55551"
40083261,HOT DOG PARIS,RUE DU ROI DE SICILE 56,PARIS,RUE DU ROI DE SICILE 56 / 75004 PARIS / FR,"33,66094","-95,55551"
40083262,AUBERGE DU ROHAN,ROUTE DE VANNES 20,MEUCON,ROUTE DE VANNES 20 / 56890 MEUCON / FR,"47,71793","-2,7641"
40083263,LE FT DTROP,QUAI DU CHATELET 14,ORLANS,QUAI DU CHATELET 14 / 45000 ORLANS / FR,"-28,28008","-49,37246"
40083264,CENTRE AIDE PAR LE TRAVAIL,RUE DES CAILLOTTES 17,AUXERRE,RUE DES CAILLOTTES 17 / 89000 AUXERRE / FR,"47,79383","3,58175"
40083265,LA DOLCE VITA,AVENUE RENE ANTONIUCCI 4,SAINT-MARTIN-DU-VAR,AVENUE RENE ANTONIUCCI 4 / 06670 SAINT-MARTIN-DU-VAR / FR,"43,81651","7,1995"
40083266,GELATERIA PINOCCHIO,PROM. DES ANGLAIS 43,NICE,PROM. DES ANGLAIS 43 / 06000 NICE / FR,"43,71222","7,23784"
40083267,LE KOKLAN,RUE ROYALE 37,LILLE,RUE ROYALE 37 / 59800 LILLE / FR,"50,63989","3,05791"
40083268,RESTAURANT LA DDICACE AVEC TERRASSE,RUE LAPLACE 9,PARIS,RUE LAPLACE 9 / 75005 PARIS / FR,"33,66094","-95,55551"
40083269,LE PIGEONNIER CHAMBRE D'HTE,NIQUET,PIGROS-LA-CLASTRE,NIQUET / 26400 PIGROS-LA-CLASTRE / FR,"44,69736","5,09772"
40083270,EAT ME,BOULEVARD DIDEROT 79,PARIS,BOULEVARD DIDEROT 79 / 75012 PARIS / FR,"33,66094","-95,55551"
40083271,DEBOMY SBASTIEN,RUE DE SAINT-QUENTIN 59,ARRAS,RUE DE SAINT-QUENTIN 59 / 62000 ARRAS / FR,"50,28999","2,76613"
40083272,THE LOGIS OF THE BARONY,RUE DE LA BARONNIE 1,DOUVRES-LA-DLIVRANDE,RUE DE LA BARONNIE 1 / 14440 DOUVRES-LA-DLIVRANDE / FR,"49,29683","-0,37539"
40083273,LE BEAULIEU,RUE DU SEC AREMBAULT 29,LILLE,RUE DU SEC AREMBAULT 29 / 59800 LILLE / FR,"50,63542","3,06555"
40083274,GRANDES ALPES PRIVATE HOTEL & SPA,RUE DE L EGLISE 1,SAINT-BON-TARENTAISE,RUE DE L EGLISE 1 / 73120 SAINT-BON-TARENTAISE / FR,"46,66976","2,69576"
40083275,IBIS NANTES CENTRE TOUR BRETAGNE,RUE JEAN JAURES 19,NANTES,RUE JEAN JAURES 19 / 44000 NANTES / FR,"-22,61911","-51,23554"
40083276,HTEL BRISTOL,RUE GAMBETTA 3,PAU,RUE GAMBETTA 3 / 64000 PAU / FR,"39,79163","8,80164"
40083277,LE CAPPUCINO,AVENUE DU PORT,MESCHERS-SUR-GIRONDE,AVENUE DU PORT / 17132 MESCHERS-SUR-GIRONDE / FR,"45,5626","-0,96246"
40083278,CHILAN,1 1,BOULOGNE-BILLANCOURT,1 1 / 92100 BOULOGNE-BILLANCOURT / FR,"48,83383","2,24323"
40083279,LE MAGNUM,RUE BOEL MESLIN 15,CHERBOURG-EN-COTENTIN,RUE BOEL MESLIN 15 / 50100 CHERBOURG-EN-COTENTIN / FR,"49,63188","-1,62101"
40083280,RUGBY CLUB NIMOIS,CHEMIN DU PONT DES ILES 492,NMES,CHEMIN DU PONT DES ILES 492 / 30000 NMES / FR,"43,84463","4,34755"
40083281,MOURCHEVEL,BOULEVARD WASHINGTON 80,SURESNES,BOULEVARD WASHINGTON 80 / 92150 SURESNES / FR,"48,870535","2,218255"
40083282,ESPACE JEAN FERRAT,RUE DE L ABBEE PIERRE,QUINCY-VOISINS,RUE DE L ABBEE PIERRE / 77860 QUINCY-VOISINS / FR,"48,9005","2,87173"
40083283,AUBER'ZINC,RUE DU LANDY 67,AUBERVILLIERS,RUE DU LANDY 67 / 93300 AUBERVILLIERS / FR,"48,91249","2,38452"
40083284,CHEZ COLETTE,BOULEVARD PAUL PEYTRAL 28,MARSEILLE,BOULEVARD PAUL PEYTRAL 28 / 13006 MARSEILLE / FR,"43,29222","5,42017"
40083285,LE CAFE DU PARC,RUE OLLIVIER BEAUREGARD 1,CHILLY-MAZARIN,RUE OLLIVIER BEAUREGARD 1 / 91380 CHILLY-MAZARIN / FR,"48,70275","2,31314"
40083286,L'ASSIETTE THA,RUE LEON GAMBETTA 90,LILLE,RUE LEON GAMBETTA 90 / 59800 LILLE / FR,"50,63053656","3,057170482"
40083287,RELAIS H CAF,RUE RAYMOND LOSSERAND 185,PARIS,RUE RAYMOND LOSSERAND 185 / 75014 PARIS / FR,"33,66094","-95,55551"
40083288,CRPERIE KER-LILI,RUE SAINTE-MARIE 17,COURBEVOIE,RUE SAINTE-MARIE 17 / 92400 COURBEVOIE / FR,"48,89401","2,25765"
40083289,ORIENTICA - IQRASHOP.COM,RUE JEAN-PIERRE TIMBAUD 101,PARIS,RUE JEAN-PIERRE TIMBAUD 101 / 75011 PARIS / FR,"33,66094","-95,55551"
40083290,L'ALLIANCE BAR,BOULEVARD DE L HOPITAL 115,PARIS,BOULEVARD DE L HOPITAL 115 / 75013 PARIS / FR,"33,66094","-95,55551"
40083291,CHAMBRES D'HOTES WELCOME,AVENUE DES PEUPLIERS TREPIED 47,CUCQ,AVENUE DES PEUPLIERS TREPIED 47 / 62780 CUCQ / FR,"50,48647","1,61352"
40083292,RSIDENCE LES RIVES DU LAC - VACANCO,AVENUE DE LA PLAGE 22,LACANAU,AVENUE DE LA PLAGE 22 / 33680 LACANAU / FR,"44,65432","-0,47209"
40083293,249 ROBERIE SUD,ROBERIE S 249,CAMBES,ROBERIE S 249 / 33880 CAMBES / FR,"44,62715","1,98747"
40083294,RESTAURANT BOSPHORE,RUE LOUISE MICHEL 28,LEVALLOIS-PERRET,RUE LOUISE MICHEL 28 / 92300 LEVALLOIS-PERRET / FR,"48,8887","2,28763"
40083295,LE CROQU'EN BOUCHE,AVENUE FRANCOIS MITTERRAND 3,VOIRON,AVENUE FRANCOIS MITTERRAND 3 / 38500 VOIRON / FR,"45,36698","5,59153"
40083296,INTER-HOTEL,RUE CHARLIE CHAPLIN 2,TORCY,RUE CHARLIE CHAPLIN 2 / 77200 TORCY / FR,"48,84979","2,65298"
40083297,LAGRANGE VACANCES LE DOMAINE DE VAL,ALLEE DE KERRUISSEAU,QUVEN,ALLEE DE KERRUISSEAU / 56530 QUVEN / FR,"47,78424","-3,41847"
40083298,CHEZ LY VILLAGE TAO-TAO,BOULEVARD VINCENT AURIOL 159,PARIS,BOULEVARD VINCENT AURIOL 159 / 75013 PARIS / FR,"33,66094","-95,55551"
40083299,TERROIR ET COMPAGNIE,AVENUE DE LA PORTE BRUNET 7,PARIS,AVENUE DE LA PORTE BRUNET 7 / 75019 PARIS / FR,"33,66094","-95,55551"
40083300,PASTA LUNA,RUE ANDRE CHENIER 7,ISSY-LES-MOULINEAUX,RUE ANDRE CHENIER 7 / 92130 ISSY-LES-MOULINEAUX / FR,"48,8234","2,27235"
40083301,RSIDENCE TUDIANTE LES ARTS BERTHELO,AVENUE BERTHELOT 279,LYON,AVENUE BERTHELOT 279 / 69008 LYON / FR,"45,75498","4,83638"
40083302,CHERON GUILHEM,IMPASSE DE JOINVILLE 18,PARIS,IMPASSE DE JOINVILLE 18 / 75019 PARIS / FR,"33,66094","-95,55551"
40083303,ARH ACTISOURCE,RUE BLANCHE 62,PARIS,RUE BLANCHE 62 / 75009 PARIS / FR,"48,88087","2,33158"
40083304,PIZZAROBAZ,AVENUE DE LA PETRE 6,SOUSTONS,AVENUE DE LA PETRE 6 / 40140 SOUSTONS / FR,"43,75569","-1,32622"
40083305,ENTENTE SPORTIVE DU CRANOU,ROUTE DE TERENEZ,LE FAOU,ROUTE DE TERENEZ / 29590 LE FAOU / FR,"48,27117","-4,19869"
NewFor SAP,CAF DE L'ANCRE,60,LOPERHET,60 / 29470 LOPERHET / FR,,
40083306,LE PETIT CASINO BAR TABAC,ROUTE DE MORICQ 36,ANGLES,ROUTE DE MORICQ 36 / 85750 ANGLES / FR,"43,94419","6,55209"
40083307,CLOS DES 4 VENTS,RUE DES 4 VENTS 466,MONTPELLIER,RUE DES 4 VENTS 466 / 34090 MONTPELLIER / FR,"43,61342","3,8693"
40083308,LA BERGERIE,RUE DE L ILE CANTON 12,PLEUMEUR-BODOU,RUE DE L ILE CANTON 12 / 22560 PLEUMEUR-BODOU / FR,"48,78549","-3,51804"
40083309,LE CENTRALE,"73230 LES DESERTS, FRANCE",LES DESERTS,73230 LES DESERTS FRANCE / 73230 LES DESERTS / FR,"48,83499","0,32521"
40083310,STADE MARCEL DUHOO,RUE PARMENTIER 3,LILLE,RUE PARMENTIER 3 / 59800 LILLE / FR,"50,6291141","3,087930718"
40083311,BAR RESTAURANT LA POSTE,RUE GRANDE RUE 14,CAILLY,RUE GRANDE RUE 14 / 76690 CAILLY / FR,"49,56481","1,24468"
40083312,PIZZERIA DES PRADETTES,PLACE DES PRADETTES 18,TOULOUSE,PLACE DES PRADETTES 18 / 31000 TOULOUSE / FR,"43,59605","1,43214"
40083313,HAVRE ET NOUVEAUX MONDE,RUE DE FLEURUS 45,LE HAVRE,RUE DE FLEURUS 45 / 76600 LE HAVRE / FR,"49,49675","0,1399"
40083314,RIAD FES,AVENUE D ETAMPES 51,DOURDAN,AVENUE D ETAMPES 51 / 91410 DOURDAN / FR,"48,52965","2,01211"
40083315,BAGEL BAGELS *NEW YORK DELI*,RUE DU FAUBOURG POISSONNIERE 144,PARIS,RUE DU FAUBOURG POISSONNIERE 144 / 75010 PARIS / FR,"33,66094","-95,55551"
40083316,O'100 PRESSION,RUE DE L ECHELLE 2,NANTES,RUE DE L ECHELLE 2 / 44000 NANTES / FR,"-22,61911","-51,23554"
40083317,LE CAF DE L'ODON,PLACE DE L ODEON,PARIS,PLACE DE L ODEON / 75006 PARIS / FR,"33,66094","-95,55551"
40083318,KIKKO SUSHI,RUE DES HUISSIERS 5,NEUILLY-SUR-SEINE,RUE DES HUISSIERS 5 / 92200 NEUILLY-SUR-SEINE / FR,"48,88419","2,26576"
40083319,CAF DE L'ALMA,AVENUE RAPP 5,PARIS,AVENUE RAPP 5 / 75007 PARIS / FR,"33,66094","-95,55551"
40083320,DAIKON,RUE SURCOUF 26,PARIS,RUE SURCOUF 26 / 75007 PARIS / FR,"33,66094","-95,55551"
40083321,AU BOIS D'ACACIA,RUE DE CONSTANTINOPLE 17,PARIS,RUE DE CONSTANTINOPLE 17 / 75008 PARIS / FR,"48,87995","2,32021"
40083322,WATERBIKE MAISONS-ALFORT,AVENUE DU GENERAL DE GAULLE 36,MAISONS-ALFORT,AVENUE DU GENERAL DE GAULLE 36 / 94700 MAISONS-ALFORT / FR,"48,80608","2,43802"
40083323,FITTING CENTER GOLF PLUS LONGCHAMP,ROUTE DE SEVRES A NEUILLY,PARIS,ROUTE DE SEVRES A NEUILLY / 75016 PARIS / FR,"33,66094","-95,55551"
40083324,URBAN SURFERS,RUE SAINT-JACQUES 65,PARIS,RUE SAINT-JACQUES 65 / 75005 PARIS / FR,"33,66094","-95,55551"
40083325,MAESTRO,RUE BAYEN 51,PARIS,RUE BAYEN 51 / 75017 PARIS / FR,"48,8823","2,2914"
40083326,D-MAINTENANT!,RUE ERNEST RENAN 1,ISSY-LES-MOULINEAUX,RUE ERNEST RENAN 1 / 92130 ISSY-LES-MOULINEAUX / FR,"48,8299","2,2843"
40083327,LES DLICES DE CATHAY,RUE LOUIS BOUTROY 4,PONT-SAINTE-MAXENCE,RUE LOUIS BOUTROY 4 / 60700 PONT-SAINTE-MAXENCE / FR,"49,30046","2,60449"
40083328,L'ITALIEN,AVENUE JULES CANTINI 22,MARSEILLE,AVENUE JULES CANTINI 22 / 13006 MARSEILLE / FR,"43,29222","5,42017"
40083329,SALLE DE RCEPTION PARIS : SALLE DE,RUE LA FAYETTE 12,PARIS,RUE LA FAYETTE 12 / 75009 PARIS / FR,"48,87335","2,33469"
40083330,LA BASTIDE DES SAVEURS,CHEMIN DES LUQUETTES 850,LA CADIRE-D'AZUR,CHEMIN DES LUQUETTES 850 / 83740 LA CADIRE-D&#39;AZUR / FR,"43,20344","5,7251"
40083331,BULLES DE NATURE,MUONEGOS,GILETTE,MUONEGOS / 06830 GILETTE / FR,"43,84806","7,16124"
40083332,EDEN BAR,RUE DE BRETAGNE 14,PARIS,RUE DE BRETAGNE 14 / 75003 PARIS / FR,"33,66094","-95,55551"
40083333,COLUMBUS CAF & CO,IMPASSE DES ENVIGNES 500,NEYDENS,IMPASSE DES ENVIGNES 500 / 74160 NEYDENS / FR,"46,11837","6,10418"
40083334,CAFTRIA DU BTIMENT B,BATIMENT B,RENNES,BATIMENT B / 35000 RENNES / FR,"48,11187","-1,68011"
40083335,RBS DANSE,2A RUE AUGUSTE RENOIR,KINGERSHEIM,2A RUE AUGUSTE RENOIR / 68260 KINGERSHEIM / FR,"47,7893","7,32209"
40083336,AUBERGE DU CHATEAU D'ALLEUZE,LA BARGE,ALLEUZE,LA BARGE / 15100 ALLEUZE / FR,"44,95983","3,09802"
40083337,LA PIROGUE,RUE ERIC TABARLY 2,FRONTIGNAN,RUE ERIC TABARLY 2 / 34110 FRONTIGNAN / FR,"43,44688","3,75375"
40083338,VIP ELYSE,RUE QUENTIN-BAUCHART 20,PARIS,RUE QUENTIN-BAUCHART 20 / 75008 PARIS / FR,"48,87045","2,30184"
40083339,CAF CAMPANA,PLACE HENRY DE MONTHERLANT 9,PARIS,PLACE HENRY DE MONTHERLANT 9 / 75007 PARIS / FR,"33,66094","-95,55551"
40083340,GUEST HOUSE AND COTTAGE BETWEEN AVE,RUE DE COAT PIN 29,RIEC-SUR-BLON,RUE DE COAT PIN 29 / 29340 RIEC-SUR-BLON / FR,"47,84905","-3,69045"
40083341,CAFTRIA INBOX,216-508 RUE DE LA PAPETERIE,GIRES,216-508 RUE DE LA PAPETERIE / 38610 GIRES / FR,"41,36918","32,10815"
40083342,ENVOL  VOILE  COLE DE CROISIRE ILE,SABLANCEAU,RIVEDOUX-PLAGE,SABLANCEAU / 17940 RIVEDOUX-PLAGE / FR,"46,15933","-1,28293"
40083343,COURPIERE COUNTRY CLUB,PLACE DE LA VICTOIRE 9,COURPIRE,PLACE DE LA VICTOIRE 9 / 63120 COURPIRE / FR,"-14,31667","-72,05"
40083344,LEPICURIEN,B RUE FREDERIC MISTRAL 27,CABRIS,B RUE FREDERIC MISTRAL 27 / 06530 CABRIS / FR,"43,6601","6,8784"
40083345,GITES ROCHEFLAMME,LIEU DIT,LA MALNE,LIEU DIT / 48210 LA MALNE / FR,,
40083346,LA FERME DE VIMORY,LA RUE DES PERRINS 1,VIMORY,LA RUE DES PERRINS 1 / 45700 VIMORY / FR,"47,94845","2,67857"
40083347,SUR LE CHEMIN DE COMPOSTELLE,RUE DE LA FONTAINE DU PORTAL 38,SAINT-GUILHEM-LE-DSERT,RUE DE LA FONTAINE DU PORTAL 38 / 34150 SAINT-GUILHEM-LE-DSERT / FR,"43,75692","3,5451"
40083348,O DELLYS,95,PARIS,95 / 75014 PARIS / FR,"33,66094","-95,55551"
40083349,CHICKEN SPOT,AVENUE DE LA REPUBLIQUE 10,AUBERVILLIERS,AVENUE DE LA REPUBLIQUE 10 / 93300 AUBERVILLIERS / FR,"48,91249","2,38452"
40083350,LE TOUQUET'S,BOULEVARD DE LA REPUBLIQUE 25,SAINT-MALO,BOULEVARD DE LA REPUBLIQUE 25 / 35400 SAINT-MALO / FR,"48,6482","-2,0263"
40083351,SUSHI OISHII,ALLEE DE DUBLIN 32,MONTVRAIN,ALLEE DE DUBLIN 32 / 77144 MONTVRAIN / FR,,
40083352,MAYSOE CHAMBRES D'HTES,RUE DES RAMIERS 2,VIEUX-BOUCAU-LES-BAINS,RUE DES RAMIERS 2 / 40480 VIEUX-BOUCAU-LES-BAINS / FR,"43,78993","-1,39475"
40083353,DANCE CENTER AND FITNESS DARDILLY,CHEMIN DU MOULIN CARRON 1,DARDILLY,CHEMIN DU MOULIN CARRON 1 / 69570 DARDILLY / FR,"45,81222","4,747"
40083354,MAISON D'HTES LES AJONCS  ILE DE R,ROUTE DES CHAIGNES 15,SAINTE-MARIE-DE-R,ROUTE DES CHAIGNES 15 / 17740 SAINTE-MARIE-DE-R / FR,"46,15645","-1,32151"
40083355,KERSTUNT CHAMBRE D'HTES,BOULEVARD DE GAULLE 13,GURANDE,BOULEVARD DE GAULLE 13 / 44350 GURANDE / FR,"37,28691","50,16274"
40083356,CENTRE RGIONAL DE TIR DE BRETTEVILL,RUE JEAN NAVARRE,BRETTEVILLE-SUR-ODON,RUE JEAN NAVARRE / 14760 BRETTEVILLE-SUR-ODON / FR,"49,17341","-0,4219"
40083357,AREA DU CHAPITRE,BOULEVARD DU CHAPITRE 170,VILLENEUVE-LS-MAGUELONE,BOULEVARD DU CHAPITRE 170 / 34750 VILLENEUVE-LS-MAGUELONE / FR,"43,52586","3,85831"
40083358,SNACK LA PISCINE,RUE DE FRANCE 178,NICE,RUE DE FRANCE 178 / 06000 NICE / FR,"43,71222","7,23784"
40083359,ZENITUDE HTEL-RSIDENCES : L'ORE DU,AVENUE DES THERMES 237,DIVONNE-LES-BAINS,AVENUE DES THERMES 237 / 01220 DIVONNE-LES-BAINS / FR,"46,35734","6,14304"
40083360,BAR TABAC LES ALLOBROGES,ROUTE DE SAINT-JEAN 100,ANTIBES,ROUTE DE SAINT-JEAN 100 / 06600 ANTIBES / FR,"43,58777","7,10518"
40083361,SUSHI HANAKI,"BIS, 2 AVENUE DE CIZOLLES",THIERS,BIS 2 AVENUE DE CIZOLLES / 63300 THIERS / FR,"45,86183","3,53959"
40083362,FERME DE GROSBOIS,"A GROSBOIS, 2 HAMEAU DE GROSBOIS",SOULCE-CERNAY,A GROSBOIS 2 HAMEAU DE GROSBOIS / 25190 SOULCE-CERNAY / FR,"47,3251","6,85828"
40083363,THAI CUISINE,RUE NAPOLEON 22,BASTIA,RUE NAPOLEON 22 / 20200 BASTIA / FR,"42,68636","9,4252"
40083364,GTE L'ARCHIPEL FOLIAIRE,RUE DU LAC DE MORGNIEU LIEU-DIT 15,CEYZRIEU,RUE DU LAC DE MORGNIEU LIEU-DIT 15 / 01350 CEYZRIEU / FR,"45,83352","5,71909"
40083365,L-TACOS BURRITOS,AVENUE SAINT-LAZARE,MANOSQUE,AVENUE SAINT-LAZARE / 04100 MANOSQUE / FR,"43,83459","5,79113"
40083366,FERME DE HAUTE LEVE,"45380 CHAINGY, FRANCE",CHAINGY,45380 CHAINGY FRANCE / 45380 CHAINGY / FR,"47,89116","1,77325"
40083367,GITE RURAL HAMEAU COURTOIS,CHEMIN DU CAUCLUS 2,FLAMANVILLE,CHEMIN DU CAUCLUS 2 / 50340 FLAMANVILLE / FR,"49,47308","1,33617"
40083368,SCI RYAS,RUE DU SOLEIL 6,VERNON,RUE DU SOLEIL 6 / 27200 VERNON / FR,"34,15536","-99,26628"
40083369,CASINO DES FAENCERIES.,RUE DU COLONEL EDOUARD CAZAL 4,SARREGUEMINES,RUE DU COLONEL EDOUARD CAZAL 4 / 57200 SARREGUEMINES / FR,"49,11396","7,07191"
40083370,CASA BELLA,RUE DES SAULES 36,BAZIGE,RUE DES SAULES 36 / 31450 BAZIGE / FR,"31,85545","102,51221"
40083371,KARMA LE PREVERGER,QUARTIER PREVERGER,LA GARDE-FREINET,QUARTIER PREVERGER / 83680 LA GARDE-FREINET / FR,"43,31641","6,47056"
40083372,ISPAHAN FASFOOD,RUE DE LA FONDERIE,TOULAVILLE,RUE DE LA FONDERIE / 50110 TOULAVILLE / FR,"36,28775","-119,11544"
40083373,CASA DI ROMA,BOULEVARD DE LA LIBERTE 9,LE PERREUX-SUR-MARNE,BOULEVARD DE LA LIBERTE 9 / 94170 LE PERREUX-SUR-MARNE / FR,"48,83968","2,50785"
40083374,DOCKS CIRCUS,QUAI RAMBAUD 45,LYON,QUAI RAMBAUD 45 / 69002 LYON / FR,"45,75498","4,83638"
40083375,ALAN PIZZA SARL,AVENUE DE LA REVOLUTION FRANCAISE 2,VAURAL,AVENUE DE LA REVOLUTION FRANCAISE 2 / 95490 VAURAL / FR,,
40083376,BAR LE10,RUE MONTPLAISIR 10,VALENCE,RUE MONTPLAISIR 10 / 26000 VALENCE / FR,"43,82396","1,78245"
40083377,CENTRE TECHNIQUE MUNICIPAL,ROUTE DE QUIMPER 51,LANDERNEAU,ROUTE DE QUIMPER 51 / 29800 LANDERNEAU / FR,"48,45104","-4,26431"
40083378,LA BRASSERIE DE LA PLAGE,PLACE MONTMORIN 4,CASSIS,PLACE MONTMORIN 4 / 13260 CASSIS / FR,"43,22305","5,55046"
40083379,SALLE MUNICIPALE DES MARRONNIERS,RUE DE LA PLAINE SAINT-FIACRE,MAREAU-AUX-PRS,RUE DE LA PLAINE SAINT-FIACRE / 45370 MAREAU-AUX-PRS / FR,"47,846","1,76543"
40083380,MONTE BIANCO,ROUTE DES COMBES 138,SILLINGY,ROUTE DES COMBES 138 / 74330 SILLINGY / FR,"45,94889","6,02796"
40083381,HTEL MERCURE CAEN CENTRE PORT DE PL,PLACE COURTONNE CS 4308 6,CAEN,PLACE COURTONNE CS 4308 6 / 14000 CAEN / FR,"49,18498","-0,36989"
40083382,CLUB KARATE DO BASIN D'ARCACHON KDB,RUE PIERRE DE COUBERTIN 7,LA TESTE-DE-BUCH,RUE PIERRE DE COUBERTIN 7 / 33260 LA TESTE-DE-BUCH / FR,"44,61876","-1,15798"
40083383,FOU 2 CREPES,BOULEVARD DES CHENES 83,GUYANCOURT,BOULEVARD DES CHENES 83 / 78280 GUYANCOURT / FR,"48,77174","2,07017"
40083384,BAR RESTAURANT ATLAS,RUE DE LA BAUME 1,NMES,RUE DE LA BAUME 1 / 30000 NMES / FR,"43,84463","4,34755"
40083385,ASSOCIATION PRESQU'LE HABITAT JEUNE,RUE LOUIS EON 2,GURANDE,RUE LOUIS EON 2 / 44350 GURANDE / FR,"37,28691","50,16274"
40083386,RESTAURANT LES DEUX RIVES,RUE JEAN GABIN 4,CRTEIL,RUE JEAN GABIN 4 / 94000 CRTEIL / FR,,
40083387,PIZZA DE LA TRAVERSE,RUE BERTRANGE IMELDANGE 5,VOURLES,RUE BERTRANGE IMELDANGE 5 / 69390 VOURLES / FR,"45,65794","4,76823"
40083388,CRPERIE SOIZIC,RUE JEAN DE LA FONTAINE 31,LE HAVRE,RUE JEAN DE LA FONTAINE 31 / 76600 LE HAVRE / FR,"49,49675","0,1399"
40083389,ARCHERS DE LAILL,RUE DE LA HALTE 39,LAILL,RUE DE LA HALTE 39 / 35890 LAILL / FR,"47,97979","-1,73182"
40083390,BRASSERIE 3IENCHS,RUE ELIAS HOWE 48,SAINT-MAUR-DES-FOSSS,RUE ELIAS HOWE 48 / 94120 SAINT-MAUR-DES-FOSSS / FR,"48,79799","2,5029"
40083391,STADE PIERRE ROBIN,RUE DE SAINT-DON 23,RIOM,RUE DE SAINT-DON 23 / 63200 RIOM / FR,"45,89217","3,11317"
40083392,FASTHTEL BORDEAUX EYSINES,IMPASSE DU PADDOCK 4,EYSINES,IMPASSE DU PADDOCK 4 / 33320 EYSINES / FR,"44,8843","-0,65107"
